benchmark confidence_hi confidence_lo cores inputsize label label1core mean mean1core median offset slowdown slowdown_wcet stdev wcet wcet1core
malardalenmatmult 5085555.62 5080601.68 2.0 100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES2_WRITEATTACK1_INPUTSIZE100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE100 5083009.72 4725120.448979592 5082401.0 8.0 1.0757418302633313 1.0771421153395575 8979.803070519385 5102950.0 4737490.0
malardalenmatmult 4927242.62 4922734.56 2.0 100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES2_WRITEATTACK1_INPUTSIZE100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE100 4924887.76 4725120.448979592 4925505.0 9.0 1.0422777182460075 1.0430812518865475 8138.171294759981 4941587.0 4737490.0
malardalenmatmult 4735814.76 4732475.26 2.0 100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES2_WRITEATTACK1_INPUTSIZE100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE100 4734021.3 4725120.448979592 4733286.0 10.0 1.0018837299739798 1.0032130938534962 6084.472506608189 4752712.0 4737490.0
malardalenmatmult 7168065.346938776 7140013.87755102 3.0 100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES3_WRITEATTACK1_INPUTSIZE100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE100 7154459.244897959 4725120.448979592 7158668.0 0.0 1.5141326707222864 1.5259626933249464 50497.12798455749 7229233.0 4737490.0
malardalenmatmult 6831983.7 6809348.8 3.0 100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES3_WRITEATTACK1_INPUTSIZE100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE100 6821027.08 4725120.448979592 6824252.0 1.0 1.4435668156296475 1.4547099835566935 41267.388988301966 6891674.0 4737490.0
malardalenmatmult 6605938.04 6585815.02 3.0 100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES3_WRITEATTACK1_INPUTSIZE100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE100 6596344.38 4725120.448979592 6594865.0 2.0 1.3960161336044896 1.4078267183677433 36522.53461312538 6669565.0 4737490.0
malardalenmatmult 6380802.8 6366741.3 3.0 100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES3_WRITEATTACK1_INPUTSIZE100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE100 6374035.84 4725120.448979592 6376532.5 3.0 1.3489679064956952 1.354977002589979 25505.619054663723 6419190.0 4737490.0
malardalenmatmult 6149165.82 6134108.82 3.0 100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES3_WRITEATTACK1_INPUTSIZE100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE100 6141834.7 4725120.448979592 6145632.5 4.0 1.299826060799435 1.3111873587068257 27496.683559762507 6211737.0 4737490.0
malardalenmatmult 5910745.68 5897522.66 3.0 100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES3_WRITEATTACK1_INPUTSIZE100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE100 5904366.38 4725120.448979592 5903226.0 5.0 1.2495694964294657 1.2562120447747647 24060.326465535807 5951292.0 4737490.0
malardalenmatmult 5674457.84 5662795.06 3.0 100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES3_WRITEATTACK1_INPUTSIZE100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE100 5668852.48 4725120.448979592 5671359.0 6.0 1.1997265553779082 1.2071719412600344 21098.187103896344 5718965.0 4737490.0
malardalenmatmult 5446459.74 5434430.06 3.0 100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES3_WRITEATTACK1_INPUTSIZE100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE100 5440315.42 4725120.448979592 5440194.5 7.0 1.15136015658074 1.1586821291443359 22008.11933669854 5489245.0 4737490.0
malardalenmatmult 5221773.88 5213293.82 3.0 100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES3_WRITEATTACK1_INPUTSIZE100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE100 5217484.08 4725120.448979592 5218713.0 8.0 1.1042012867897868 1.10747273345168 15569.173826061451 5246641.0 4737490.0
malardalenmatmult 4987037.78 4981749.06 3.0 100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES3_WRITEATTACK1_INPUTSIZE100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE100 4984291.04 4725120.448979592 4983097.5 9.0 1.0548495205188635 1.0580051884014532 9772.617435947788 5012289.0 4737490.0
malardalenmatmult 4750735.16 4747637.42 3.0 100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES3_WRITEATTACK1_INPUTSIZE100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE100 4749128.18 4725120.448979592 4748698.5 10.0 1.0050808717533524 1.005718428957106 5703.080072546382 4764581.0 4737490.0
