benchmark confidence_hi confidence_lo cores inputsize label label1core mean mean1core median offset slowdown slowdown_wcet stdev wcet wcet1core
sdvbsdisparity 2764088.0 2728942.0 3.0 64 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK1_INPUTSIZE64 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE64 2749250.6666666665 2469333.2448979593 2745356.0 1.0 1.1133574912770732 1.117415819743959 22510.127883540175 2773454.0 2482025.0
sdvbsdisparity 3343913.3673469387 3315032.775510204 4.0 64 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK1_INPUTSIZE64 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE64 3327758.4693877553 2469333.2448979593 3325435.0 0.0 1.3476344176159458 1.4115095536910385 51739.348034604496 3503402.0 2482025.0
sdvbsdisparity 3306138.0 3278336.0 4.0 64 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK1_INPUTSIZE64 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE64 3295984.6666666665 2469333.2448979593 3300822.0 1.0 1.3347670564419372 1.3331034135433768 15795.655900700398 3308796.0 2482025.0
sdvbsdisparity 5980811.183673469 5972442.244897959 2.0 96 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK1_INPUTSIZE96 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE96 5976469.020408163 5535023.244897959 5977133.0 0.0 1.0797549993881448 1.0829500182316636 15017.374875303773 6014190.0 5553525.0
sdvbsdisparity 5985554.666666667 5972103.0 2.0 96 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK1_INPUTSIZE96 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE96 5980254.666666667 5535023.244897959 5980658.0 1.0 1.080438943446012 1.0782346347590044 7957.669780365055 5988003.0 5553525.0
sdvbsdisparity 6685274.020408163 6660109.102040816 3.0 96 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK1_INPUTSIZE96 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE96 6672486.469387755 5535023.244897959 6669719.0 0.0 1.2055028812278756 1.2174427953416973 45579.69728357785 6761099.0 5553525.0
sdvbsdisparity 6710890.5 6675071.0 3.0 96 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK1_INPUTSIZE96 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE96 6710890.5 5535023.244897959 6710890.5 1.0 1.2124412496706178 1.2148518283432594 50656.42269742308 6746710.0 5553525.0
sdvbsdisparity 8296971.8367346935 8240423.469387755 4.0 96 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK1_INPUTSIZE96 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE96 8267526.816326531 5535023.244897959 8265554.0 0.0 1.4936751754289963 1.534643852328026 102330.96472754344 8522683.0 5553525.0
sdvbsdisparity 8256578.5 8153966.0 4.0 96 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK1_INPUTSIZE96 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE96 8256578.5 5535023.244897959 8256578.5 1.0 1.4916971681393931 1.5052045322565397 145115.9891690092 8359191.0 5553525.0
sdvbsdisparity 11422796.836734693 11404733.795918368 2.0 128 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK1_INPUTSIZE128 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE128 11413776.102040816 10144793.693877552 11410356.0 0.0 1.1250870590822466 1.1282092815909468 32471.160652726612 11478364.0 10173967.0
sdvbsdisparity 11431121.833333334 11366647.333333334 2.0 128 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK1_INPUTSIZE128 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE128 11405645.666666666 10144793.693877552 11405688.5 1.0 1.1242856198790958 1.1252283401351706 41696.61203822996 11448036.0 10173967.0
sdvbsdisparity 13128139.530612245 13070834.959183674 3.0 128 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK1_INPUTSIZE128 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE128 13098522.673469387 10144793.693877552 13091687.0 0.0 1.291157126376501 1.3080632166390946 102634.1756842776 13308192.0 10173967.0
sdvbsdisparity 13248863.0 13016818.0 3.0 128 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK1_INPUTSIZE128 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE128 13150019.666666666 10144793.693877552 13119893.0 1.0 1.296233325533548 1.308570000276195 150543.09103487054 13313348.0 10173967.0
sdvbsdisparity 16905940.469387755 16778979.020408165 4.0 128 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK1_INPUTSIZE128 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE128 16835998.30612245 10144793.693877552 16818479.0 0.0 1.6595702992248214 1.7169332277173692 224491.2740243859 17468022.0 10173967.0
sdvbsdisparity 16643653.0 16533817.0 4.0 128 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK1_INPUTSIZE128 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE128 16643653.0 10144793.693877552 16643653.0 1.0 1.6406102974814119 1.64670172411607 155331.56083681126 16753489.0 10173967.0
sdvbsdisparity 19622167.897959184 19593270.734693877 2.0 160 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK1_INPUTSIZE160 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE160 19607595.040816326 17188466.63265306 19607058.0 0.0 1.1407413738446934 1.1374599317152005 52746.72949022518 19711588.0 17329479.0
sdvbsdisparity 19617054.833333332 19569811.5 2.0 160 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK1_INPUTSIZE160 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE160 19590472.833333332 17188466.63265306 19583850.5 1.0 1.1397452287056928 1.133418956219053 31829.69836122617 19641560.0 17329479.0
sdvbsdisparity 23383419.85714286 23250210.591836736 3.0 160 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK1_INPUTSIZE160 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE160 23314406.612244897 17188466.63265306 23317354.0 0.0 1.3563982820872655 1.3766436948277556 238991.43645709465 23856518.0 17329479.0
sdvbsdisparity 23067074.0 23017817.0 3.0 160 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK1_INPUTSIZE160 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE160 23067074.0 17188466.63265306 23067074.0 1.0 1.3420088302803754 1.3339311008715264 69659.91744181154 23116331.0 17329479.0
sdvbsdisparity 30479732.57142857 30285613.755102042 4.0 160 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK1_INPUTSIZE160 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE160 30381620.897959184 17188466.63265306 30349893.0 0.0 1.7675585348749485 1.7959007307721138 350701.52989592607 31122024.0 17329479.0
sdvbsdisparity 30246609.5 30169273.0 4.0 160 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK1_INPUTSIZE160 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE160 30246609.5 17188466.63265306 30246609.5 1.0 1.7597037680219993 1.7498475285956376 109370.32716646687 30323946.0 17329479.0
sdvbsdisparity 29904523.734693877 29853630.48979592 2.0 192 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK1_INPUTSIZE192 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE192 29877228.673469387 25254902.63265306 29875808.0 0.0 1.1830268802873918 1.1856816721576995 91303.27248068967 30129868.0 25411431.0
sdvbsdisparity 29887680.8 29754458.2 2.0 192 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK1_INPUTSIZE192 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE192 29814961.0 25254902.63265306 29812172.0 1.0 1.1805613125370382 1.178131998941736 79809.63028983407 29938020.0 25411431.0
sdvbsdisparity 36563289.04081633 36405940.77551021 3.0 192 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK1_INPUTSIZE192 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE192 36483156.81632653 25254902.63265306 36457620.0 0.0 1.4445970094201042 1.4623099344543014 282479.1234012328 37159388.0 25411431.0
sdvbsdisparity 36298719.0 36296698.0 3.0 192 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK1_INPUTSIZE192 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE192 36298719.0 25254902.63265306 36298719.0 1.0 1.4372939594337597 1.4285201018392077 2858.125609556025 36300740.0 25411431.0
sdvbsdisparity 47863039.530612245 47648127.71428572 4.0 192 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK1_INPUTSIZE192 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE192 47749936.87755102 25254902.63265306 47702761.0 0.0 1.890719499975947 1.9223207461240572 388430.7154925161 48848921.0 25411431.0
sdvbsdisparity 47113394.0 47058796.0 4.0 192 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK1_INPUTSIZE192 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE192 47113394.0 25254902.63265306 47113394.0 1.0 1.8655147749049419 1.8561722084836545 77213.23207844625 47167992.0 25411431.0
sdvbsdisparity 684894.5102040817 683745.5714285715 2.0 32 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK2_INPUTSIZE32 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE32 684320.7959183673 670501.8979591837 683893.0 0.0 1.0206097820173878 1.021365513745982 2107.2366974665338 689196.0 674779.0
sdvbsdisparity 683894.0 683099.0 2.0 32 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK2_INPUTSIZE32 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE32 683598.0 670501.8979591837 683708.0 1.0 1.0195317896648424 1.0136459492663523 454.1046134978151 683987.0 674779.0
sdvbsdisparity 696322.6530612245 693978.387755102 3.0 32 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK2_INPUTSIZE32 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE32 695230.081632653 670501.8979591837 695779.0 0.0 1.036880109882962 1.0435149878701027 4254.154948580342 704142.0 674779.0
sdvbsdisparity 695188.0 693348.0 3.0 32 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK2_INPUTSIZE32 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE32 694197.0 670501.8979591837 694055.0 1.0 1.0353393511829534 1.0308530644848166 1043.972541145906 695598.0 674779.0
sdvbsdisparity 713641.387755102 710022.2448979592 4.0 32 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK2_INPUTSIZE32 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE32 711831.2653061225 670501.8979591837 712838.0 0.0 1.0616394487066085 1.074787448927723 6636.31409611638 725244.0 674779.0
sdvbsdisparity 715416.6666666666 706228.0 4.0 32 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK2_INPUTSIZE32 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE32 711467.6666666666 670501.8979591837 710100.0 1.0 1.0610971703915695 1.0641632297389219 6040.756271637955 718075.0 674779.0
sdvbsdisparity 2546297.0408163266 2542968.897959184 2.0 64 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK2_INPUTSIZE64 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE64 2544528.326530612 2469333.2448979593 2544403.0 0.0 1.0304515730260457 1.032330053081657 5979.274838932321 2562269.0 2482025.0
sdvbsdisparity 2543109.0 2540327.0 2.0 64 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK2_INPUTSIZE64 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE64 2543109.0 2469333.2448979593 2543109.0 1.0 1.029876791743064 1.025731408829484 3934.3421305219504 2545891.0 2482025.0
sdvbsdisparity 2588355.897959184 2581189.0204081633 3.0 64 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK2_INPUTSIZE64 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE64 2584888.163265306 2469333.2448979593 2586667.0 0.0 1.0467959999348415 1.052538955087076 12889.879048674444 2612428.0 2482025.0
sdvbsdisparity 2592364.0 2575804.6 3.0 64 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK2_INPUTSIZE64 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE64 2583232.8 2469333.2448979593 2581553.0 1.0 1.0461256314178637 1.0468399794522618 10365.000516160182 2598283.0 2482025.0
sdvbsdisparity 2689352.714285714 2680746.2040816327 4.0 64 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK2_INPUTSIZE64 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE64 2685050.5714285714 2469333.2448979593 2684785.0 0.0 1.0873585316912242 1.0936461155709551 15306.560122759887 2714457.0 2482025.0
sdvbsdisparity 2678663.6666666665 2658885.0 4.0 64 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK2_INPUTSIZE64 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE64 2671975.3333333335 2469333.2448979593 2678091.0 1.0 1.082063483676845 1.0793404578922452 11344.69436932228 2678950.0 2482025.0
sdvbsdisparity 5834430.591836735 5827497.9387755105 2.0 96 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK2_INPUTSIZE96 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE96 5831040.714285715 5535023.244897959 5831629.0 0.0 1.0534807996805826 1.054758554251579 12495.156898441019 5857628.0 5553525.0
sdvbsdisparity 5845694.6 5830521.0 2.0 96 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK2_INPUTSIZE96 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE96 5836353.6 5535023.244897959 5835505.0 1.0 1.0544406666005963 1.053665734826079 9278.34353750717 5851559.0 5553525.0
sdvbsdisparity 5967441.204081632 5957172.408163265 3.0 96 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK2_INPUTSIZE96 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE96 5962125.142857143 5535023.244897959 5962014.0 0.0 1.0771635238122759 1.0828475607834664 18361.83007967874 6013621.0 5553525.0
sdvbsdisparity 5985324.666666667 5959439.0 3.0 96 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK2_INPUTSIZE96 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE96 5973148.666666667 5535023.244897959 5964040.0 1.0 1.0791551186659534 1.0796686789021388 19894.711667509422 5995967.0 5553525.0
sdvbsdisparity 6272531.285714285 6260531.918367347 4.0 96 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK2_INPUTSIZE96 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE96 6266706.897959184 5535023.244897959 6264040.0 0.0 1.1321916134201735 1.1368548804588077 21672.35744199371 6313552.0 5553525.0
sdvbsdisparity 6275164.5 6269780.0 4.0 96 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK2_INPUTSIZE96 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE96 6275164.5 5535023.244897959 6275164.5 1.0 1.133719629052016 1.1309121683975494 7614.83292659793 6280549.0 5553525.0
sdvbsdisparity 10814296.836734693 10799919.142857144 2.0 128 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK2_INPUTSIZE128 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE128 10806751.163265307 10144793.693877552 10800636.0 0.0 1.065250954269011 1.0673013781153409 25862.095296775915 10858689.0 10173967.0
sdvbsdisparity 10797576.5 10775865.75 2.0 128 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK2_INPUTSIZE128 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE128 10790106.0 10144793.693877552 10793882.0 1.0 1.0636101951005568 1.06165775847317 13485.331018060575 10801271.0 10173967.0
sdvbsdisparity 11212452.775510205 11197852.18367347 3.0 128 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK2_INPUTSIZE128 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE128 11204997.775510205 10144793.693877552 11200469.0 0.0 1.1045072096707589 1.106898321962318 26594.619730991184 11261547.0 10173967.0
sdvbsdisparity 11190852.0 11166298.0 3.0 128 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK2_INPUTSIZE128 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE128 11190852.0 10144793.693877552 11190852.0 1.0 1.1031128219742656 1.1023631195186696 34724.599810508975 11215406.0 10173967.0
sdvbsdisparity 12007283.020408163 11978401.24489796 4.0 128 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK2_INPUTSIZE128 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE128 11995328.510204082 10144793.693877552 11988913.0 0.0 1.1824122670373614 1.1894945206722216 50473.376906016114 12101878.0 10173967.0
sdvbsdisparity 11991390.0 11970239.0 4.0 128 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK2_INPUTSIZE128 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE128 11991390.0 10144793.693877552 11991390.0 1.0 1.182024037338175 1.1807135800617399 29912.031057753335 12012541.0 10173967.0
sdvbsdisparity 18134850.346938774 18100663.0 2.0 160 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK2_INPUTSIZE160 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE160 18116944.959183674 17188466.63265306 18110108.0 0.0 1.0540175192106302 1.0537697065214713 61046.660199719045 18261280.0 17329479.0
sdvbsdisparity 18141159.333333332 18099660.0 2.0 160 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK2_INPUTSIZE160 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE160 18126262.0 17188466.63265306 18134774.0 1.0 1.0545595711001585 1.0470223599913189 23530.49774229181 18144352.0 17329479.0
sdvbsdisparity 19134027.14285714 19083242.979591835 3.0 160 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK2_INPUTSIZE160 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE160 19111604.020408165 17188466.63265306 19119045.0 0.0 1.1118853373518325 1.1131841874761497 90459.53641419273 19290902.0 17329479.0
sdvbsdisparity 19161842.75 19104176.75 3.0 160 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK2_INPUTSIZE160 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE160 19124479.0 17188466.63265306 19109565.0 1.0 1.112634384946769 1.106659755899182 35974.46272936735 19177837.0 17329479.0
sdvbsdisparity 20680477.57142857 20634134.755102042 4.0 160 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK2_INPUTSIZE160 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE160 20660010.18367347 17188466.63265306 20662743.0 0.0 1.201969356849173 1.2039023792925339 83448.51442198601 20863001.0 17329479.0
sdvbsdisparity 20659104.666666668 20611962.0 4.0 160 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK2_INPUTSIZE160 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE160 20635909.666666668 17188466.63265306 20614220.0 1.0 1.200567223807182 1.1934315509427607 39539.212009514726 20681547.0 17329479.0
sdvbsdisparity 27114446.36734694 27072167.30612245 2.0 192 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK2_INPUTSIZE192 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE192 27092872.55102041 25254902.63265306 27087703.0 0.0 1.072776757253895 1.0732015446119505 77829.68293707664 27271587.0 25411431.0
sdvbsdisparity 27101833.0 27044551.5 2.0 192 XRTOS_PI3_BENCH_DISPARITY_CORES2_READATTACK2_INPUTSIZE192 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE192 27081329.5 25254902.63265306 27090306.0 1.0 1.0723196954632277 1.0669749373815272 35406.25366137096 27113360.0 25411431.0
sdvbsdisparity 28919300.040816326 28852177.020408165 3.0 192 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK2_INPUTSIZE192 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE192 28891013.408163264 25254902.63265306 28881138.0 0.0 1.1439764321565402 1.1453870897707414 117398.92444246044 29105925.0 25411431.0
sdvbsdisparity 28944062.333333332 28851523.0 3.0 192 XRTOS_PI3_BENCH_DISPARITY_CORES3_READATTACK2_INPUTSIZE192 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE192 28902176.666666668 25254902.63265306 28877827.0 1.0 1.14441845557931 1.1403206690721195 66272.92141088443 28977180.0 25411431.0
sdvbsdisparity 31830420.040816326 31773798.387755103 4.0 192 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK2_INPUTSIZE192 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE192 31801617.30612245 25254902.63265306 31793737.0 0.0 1.2592254964786473 1.2595592117578895 103432.90311440897 32007202.0 25411431.0
sdvbsdisparity 31742214.0 31687987.0 4.0 192 XRTOS_PI3_BENCH_DISPARITY_CORES4_READATTACK2_INPUTSIZE192 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE192 31742214.0 25254902.63265306 31742214.0 1.0 1.2568733469975544 1.2512652671941222 76688.55884680583 31796441.0 25411431.0
sdvbsdisparity 744565.7142857143 740561.5918367347 2.0 32 XRTOS_PI3_BENCH_DISPARITY_CORES2_WRITEATTACK1_INPUTSIZE32 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE32 742998.3469387755 670501.8979591837 743511.0 0.0 1.1081226603537593 1.1198392362536476 6974.772963900629 755644.0 674779.0
sdvbsdisparity 741090.0 738561.0 2.0 32 XRTOS_PI3_BENCH_DISPARITY_CORES2_WRITEATTACK1_INPUTSIZE32 XRTOS_PI3_BENCH_DISPARITY_CORES1_INPUTSIZE32 741090.0 670501.8979591837 741090.0 1.0 1.1052765133934241 1.1020185868262053 3576.5460992415574 743619.0 674779.0
