benchmark confidence_hi confidence_lo cores inputsize label label1core mean mean1core median offset slowdown slowdown_wcet stdev wcet wcet1core
malardalenmatmult 4740745.333333333 4730196.0 3.0 100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES3_WRITEATTACK1_INPUTSIZE100 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE100 4736631.666666667 4725120.448979592 4737162.0 12.0 1.0024361744449415 1.0010653320640255 6187.569016450096 4742537.0 4737490.0
malardalenmatmult 44560.26530612245 42983.22448979592 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 43834.816326530614 20904.20408163265 43818.0 0.0 2.096937829125281 1.8383373566686783 2805.0897243037625 48738.0 26512.0
malardalenmatmult 43430.66 41597.5 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 42560.32 20904.20408163265 42873.0 1.0 2.0359694075793757 1.8096710923355461 3347.5513282861266 47978.0 26512.0
malardalenmatmult 43320.02 41491.9 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 42451.9 20904.20408163265 42660.5 2.0 2.0307828910501358 1.8069553409776704 3321.8460152420666 47906.0 26512.0
malardalenmatmult 43655.14 41724.32 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 42733.9 20904.20408163265 43514.0 3.0 2.0442730004510374 1.8687009656004827 3510.517324804864 49543.0 26512.0
malardalenmatmult 44451.46 42260.1 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 43389.66 20904.20408163265 44023.5 4.0 2.0756427669075457 2.024064574532287 4065.792151698892 53662.0 26512.0
malardalenmatmult 43775.78 41957.2 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 42895.78 20904.20408163265 43557.0 5.0 2.0520168972943633 1.9093617984308993 3316.50811135041 50621.0 26512.0
malardalenmatmult 43012.06 40980.1 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 42038.8 20904.20408163265 42620.5 6.0 2.011021315895836 1.8488608931804467 3704.4313287450414 49017.0 26512.0
malardalenmatmult 43656.82 41862.0 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 42822.02 20904.20408163265 43407.0 7.0 2.048488420452482 1.8409022329511164 3267.880424522843 48806.0 26512.0
malardalenmatmult 43759.0 41803.92 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 42776.56 20904.20408163265 43158.0 8.0 2.046313738277429 1.8829209414604706 3516.99310438996 49920.0 26512.0
malardalenmatmult 44110.96 42320.6 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 43251.58 20904.20408163265 43531.0 9.0 2.0690373970278415 1.841732045866023 3275.3310852430136 48828.0 26512.0
malardalenmatmult 43871.8 42130.64 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 43047.7 20904.20408163265 43907.0 10.0 2.0592843349545937 1.8270594447797224 3165.3226114716776 48439.0 26512.0
malardalenmatmult 43508.36 41702.88 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 42633.14 20904.20408163265 43523.0 11.0 2.0394529173899207 1.8540660832830416 3346.7778351661136 49155.0 26512.0
malardalenmatmult 41707.0 39476.0 4.0 20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE20 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE20 40633.0 20904.20408163265 39725.0 12.0 1.9437716854143197 1.6105159927579964 1792.6709123539658 42698.0 26512.0
malardalenmatmult 406966.20408163266 400325.02040816325 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 403670.4081632653 310281.44897959183 404090.0 0.0 1.300981446009091 1.3794871468039884 12015.806447339775 432901.0 313813.0
malardalenmatmult 404330.54 399955.3 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 402038.42 310281.44897959183 400873.0 1.0 1.2957217433467745 1.3437397430954103 7941.384000311794 421683.0 313813.0
malardalenmatmult 345453.66 340595.46 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 342890.12 310281.44897959183 340778.5 2.0 1.1050938466596916 1.1696934161427346 8784.757210681028 367065.0 313813.0
malardalenmatmult 340776.16 336410.16 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 338528.5 310281.44897959183 337114.0 3.0 1.0910368670550654 1.1293222396777698 7803.244781002635 354396.0 313813.0
malardalenmatmult 338685.26 335089.82 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 336899.66 310281.44897959183 338148.0 4.0 1.0857873105464289 1.1332322115399935 6501.839933026178 355623.0 313813.0
malardalenmatmult 332083.62 329278.68 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 330687.22 310281.44897959183 329492.0 5.0 1.06576535944226 1.0923224977932717 5049.782194898938 342785.0 313813.0
malardalenmatmult 326796.8 324666.88 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 325667.52 310281.44897959183 324807.5 6.0 1.0495874667048501 1.0742098001038836 3911.316596748461 337101.0 313813.0
malardalenmatmult 324561.52 321945.78 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 323188.82 310281.44897959183 322924.0 7.0 1.041598913060565 1.0716286450848116 4790.294276206129 336291.0 313813.0
malardalenmatmult 321616.72 319291.54 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 320342.58 310281.44897959183 319507.5 8.0 1.0324258219545377 1.0576043694811879 4164.898392028116 331890.0 313813.0
malardalenmatmult 318181.06 316154.4 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 316977.52 310281.44897959183 316971.5 9.0 1.0215806360400508 1.0604914391691866 3627.1128184205963 332796.0 313813.0
malardalenmatmult 316621.08 315236.78 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 315950.46 310281.44897959183 316362.5 10.0 1.0182705444977507 1.0255406882442728 2562.182832218318 321828.0 313813.0
malardalenmatmult 313042.1 312232.56 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 312611.36 310281.44897959183 312106.5 11.0 1.0075090245584144 1.0067428691609335 1464.5051648796577 315929.0 313813.0
malardalenmatmult 313125.5 313101.0 4.0 50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE50 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE50 313125.5 310281.44897959183 313125.5 12.0 1.0091660362866077 0.9978872768177226 34.64823227814083 313150.0 313813.0
malardalenmatmult 1891126.081632653 1877237.081632653 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1884339.7959183673 1670989.3469387756 1886314.0 0.0 1.127679119780414 1.152094191579029 24969.894587432325 1928646.0 1674035.0
malardalenmatmult 1793123.84 1783417.06 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1788122.88 1670989.3469387756 1785988.0 1.0 1.0700983122817695 1.0901767286824946 17569.19018569795 1824994.0 1674035.0
malardalenmatmult 1791395.64 1782102.62 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1786693.1 1670989.3469387756 1787810.5 2.0 1.0692426634994363 1.0927925640742278 16977.600134787364 1829373.0 1674035.0
malardalenmatmult 1782231.7 1775313.42 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1778884.94 1670989.3469387756 1778509.0 3.0 1.0645698868510964 1.0778340954639538 12560.177365200867 1804332.0 1674035.0
malardalenmatmult 1772336.38 1767105.66 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1769582.64 1670989.3469387756 1768656.5 4.0 1.059002945316106 1.0730181865970545 9546.76885131342 1796270.0 1674035.0
malardalenmatmult 1754742.8 1748973.56 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1751738.6 1670989.3469387756 1751498.0 5.0 1.048324217751092 1.0619527070819905 10585.515024151178 1777746.0 1674035.0
malardalenmatmult 1730573.04 1726915.44 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1728669.0 1670989.3469387756 1727526.0 6.0 1.0345182649828932 1.0423043723697534 6616.515033132833 1744854.0 1674035.0
malardalenmatmult 1710992.48 1707673.4 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1709281.24 1670989.3469387756 1709557.0 7.0 1.0229157014862928 1.0303285176235861 6081.38336021319 1724806.0 1674035.0
malardalenmatmult 1699359.42 1697296.9 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1698269.86 1670989.3469387756 1697796.0 8.0 1.0163259646814637 1.0212647883706134 3721.764437873539 1709633.0 1674035.0
malardalenmatmult 1689942.02 1687499.54 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1688723.3 1670989.3469387756 1689326.5 9.0 1.010612846272008 1.0153670622179345 4434.08037194842 1699760.0 1674035.0
malardalenmatmult 1680770.98 1679243.5 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1679969.98 1670989.3469387756 1679605.5 10.0 1.0053744406436085 1.0076605327845594 2760.357411714671 1686859.0 1674035.0
malardalenmatmult 1677362.06 1676187.08 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1676734.88 1670989.3469387756 1676287.5 11.0 1.0034384019693183 1.0049007338556244 2095.3885289718946 1682239.0 1674035.0
malardalenmatmult 1675860.6666666667 1674914.0 4.0 80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES4_WRITEATTACK1_INPUTSIZE80 CIRCLE_PI4_BENCH_MÄLARDALEN_MATMULT_CORES1_INPUTSIZE80 1675441.6666666667 1670989.3469387756 1675240.0 12.0 1.0026644812165006 1.001275958985326 652.314596903435 1676171.0 1674035.0
