label cores config_series config_benchmarks offset benchmark core cycles iteration
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21017469 15
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245791985 15
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246242139 15
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249454141 15
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21100115 16
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245895313 16
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246403378 16
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249738703 16
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20987456 17
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245963362 17
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246745254 17
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249796704 17
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21017308 18
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245983778 18
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249541217 18
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246447030 18
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20989927 19
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246198039 19
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249706776 19
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246251204 19
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20850919 20
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245644196 20
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246067783 20
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249350272 20
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20925369 21
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246283676 21
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249607577 21
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246248278 21
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21081834 22
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245042280 22
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245890328 22
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249336150 22
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21063249 23
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245263168 23
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 247635051 23
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245331072 23
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20951024 24
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245940535 24
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246922216 24
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 250067426 24
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21130547 25
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 244704603 25
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 247419824 25
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245178783 25
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20830977 26
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245547589 26
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246305936 26
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249452064 26
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21020107 27
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245780285 27
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249573623 27
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246235209 27
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21037750 28
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245765146 28
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249443624 28
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246095853 28
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21044110 29
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246156644 29
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249660576 29
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246145701 29
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20983838 30
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245488727 30
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249637686 30
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246631155 30
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21050334 31
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245985502 31
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249569845 31
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245947066 31
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21061668 32
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245796325 32
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246551494 32
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249675911 32
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21044265 33
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245802565 33
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246244548 33
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249567011 33
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20897306 34
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 241895361 34
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 247816117 34
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 244744029 34
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20876818 35
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 244886817 35
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249693143 35
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245421076 35
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21016598 36
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246639870 36
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249934012 36
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246614371 36
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20962782 37
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245545101 37
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249636800 37
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246139784 37
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21006105 38
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246049571 38
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245856933 38
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249424302 38
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20915341 39
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246450193 39
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246600980 39
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249977448 39
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20859468 40
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245942635 40
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246509625 40
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249584840 40
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20962299 41
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246082845 41
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246098157 41
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249525182 41
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20898221 42
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245979444 42
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246378167 42
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249700901 42
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21063563 43
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246138501 43
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249781025 43
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246518614 43
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21024607 44
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246092950 44
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246715520 44
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249795699 44
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21012371 45
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245673874 45
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245924293 45
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249423418 45
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20916554 46
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246272285 46
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249975697 46
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246535940 46
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20939827 47
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245816322 47
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246212657 47
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249407889 47
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20993075 48
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245603885 48
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249531675 48
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246277273 48
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20991134 49
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245641814 49
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249227050 49
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245958704 49
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20959815 50
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246089676 50
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249744874 50
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246446348 50
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20881907 51
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245495046 51
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245887642 51
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249096932 51
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20987318 52
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245718276 52
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249511528 52
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246031870 52
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21160029 53
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246051625 53
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249522455 53
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246052867 53
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20926077 54
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245037976 54
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246153210 54
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249532301 54
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21081489 55
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245371375 55
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249479735 55
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246159883 55
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20929898 56
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246061141 56
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249589502 56
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246315491 56
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21061438 57
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245929757 57
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246097131 57
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249448220 57
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21015866 58
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245923212 58
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246286057 58
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249556953 58
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20870681 59
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245937786 59
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246684570 59
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249959192 59
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20931608 60
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245902600 60
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246623900 60
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249851851 60
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20832818 61
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246002676 61
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249894601 61
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246593561 61
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20987213 62
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245899104 62
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246215043 62
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249695828 62
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20917974 63
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245711344 63
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246576820 63
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249663969 63
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21269816 64
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246043324 64
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246536706 64
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249855142 64
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20946108 65
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246046579 65
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249677913 65
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246286122 65
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21029522 66
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246021255 66
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249613406 66
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246095319 66
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20978164 67
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245960577 67
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246546056 67
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249745414 67
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21089897 68
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245708252 68
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249569002 68
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246302650 68
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20988770 69
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245575806 69
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246196623 69
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249589802 69
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20912246 70
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245739954 70
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249440461 70
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246272169 70
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20975143 71
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245019875 71
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245560710 71
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249916970 71
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20839880 72
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246096384 72
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249949395 72
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246545514 72
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20946189 73
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245475054 73
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249382054 73
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246183453 73
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21027390 74
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245955521 74
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245913974 74
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249411924 74
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21037570 75
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245961219 75
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246694552 75
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249800852 75
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21150935 76
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245350110 76
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 247856099 76
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245792161 76
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21101247 77
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245884588 77
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246175949 77
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249549529 77
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20947599 78
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246320635 78
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246428212 78
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249666639 78
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21232692 79
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 241820787 79
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 247754322 79
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 244521650 79
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21165312 80
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245844447 80
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246165095 80
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249452298 80
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21205389 81
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246001447 81
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246433776 81
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249612834 81
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21107536 82
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245680193 82
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246350255 82
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249471730 82
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20955930 83
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246026432 83
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249668619 83
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246217204 83
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20826057 84
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246074162 84
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246605078 84
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249964209 84
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20886039 85
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245805934 85
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246177851 85
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249577603 85
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21136643 86
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 244636122 86
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 245275533 86
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 247400045 86
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20907643 87
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245755681 87
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246169213 87
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249645658 87
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 21036086 88
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 246036529 88
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249789577 88
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 1 246489228 88
BENCH1444_2000 4 '2111' '1222' 0 malardalenbsort100 0 20963470 89
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 3 245369227 89
BENCH1444_2000 4 '2111' '1222' 0 lineararraywrite 2 249116850 89
