label cores config_series config_benchmarks offset benchmark core cycles iteration
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21033825 29
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20971729 30
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21044720 31
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21056962 32
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21036518 33
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20893037 34
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20850534 35
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21014171 36
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20959057 37
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21002567 38
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20898386 39
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20855378 40
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20958980 41
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20893198 42
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21058817 43
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21021183 44
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20996405 45
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20911398 46
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20933938 47
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20989154 48
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20980847 49
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20955301 50
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20872158 51
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20938764 52
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21154402 53
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20837682 54
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21078360 55
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20926563 56
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21052118 57
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21010873 58
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20863902 59
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20928346 60
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20830278 61
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20983452 62
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20914862 63
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21262642 64
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20918420 65
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21017791 66
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20972958 67
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21085142 68
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20985463 69
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20908135 70
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20971935 71
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20835686 72
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20942558 73
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21023874 74
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21033401 75
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21133224 76
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21094285 77
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20944315 78
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21221119 79
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21162431 80
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21201755 81
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21099739 82
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20952049 83
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20821079 84
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20882277 85
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21133124 86
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20903111 87
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21020728 88
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20958193 89
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20936871 90
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20943720 91
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20876928 92
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21047750 93
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20867220 94
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21107238 95
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20936493 96
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20990592 97
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21075940 98
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 20952703 99
BENCH1_2000 1 '2' '1' 0 malardalenbsort100 0 21102153 100
